STDR_YYQU_CD,ADSTRD_CD,ADSTRD_CD_NM,VIATR_FCLTY_CO,PBLOFC_CO,BANK_CO,GEHSPT_CO,GNRL_HSPTL_CO,PARMACY_CO,KNDRGR_CO,ELESCH_CO,MSKUL_CO,HGSCHL_CO,UNIV_CO,DRTS_CO,SUPMK_CO,THEAT_CO,STAYNG_FCLTY_CO,ARPRT_CO,RLROAD_STATN_CO,BUS_TRMINL_CO,SUBWAY_STATN_CO,BUS_STTN_CO
20213,11590550,상도3동,113,2.0,2.0,,,11.0,,,1.0,,,,1.0,,,,,,,36.0
20213,11650550,반포본동,33,1.0,3.0,,,2.0,,1.0,2.0,2.0,,,1.0,,,,,,1.0,5.0
20213,11650610,방배2동,114,4.0,2.0,,,3.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,37.0
20213,11650652,양재2동,147,2.0,16.0,,,11.0,,1.0,2.0,1.0,,,1.0,,,,,,1.0,57.0
20213,11680565,청담동,288,11.0,19.0,,4.0,27.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,3.0,23.0
20213,11710562,방이2동,164,3.0,5.0,,,18.0,,1.0,1.0,,,,,,,,,,1.0,13.0
20213,11710520,풍납2동,125,5.0,5.0,1.0,,26.0,2.0,2.0,3.0,1.0,3.0,,,,,,,,1.0,24.0
20213,11740550,고덕1동,92,3.0,,,,4.0,1.0,2.0,1.0,1.0,,,,,,,,,1.0,26.0
20213,11740660,성내3동,136,4.0,5.0,,,13.0,2.0,,,,2.0,,,,,,,,1.0,13.0
20214,11110540,삼청동,49,10.0,4.0,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,16.0
20214,11110700,숭인1동,43,3.0,1.0,,,3.0,1.0,,,,,,,,,,,,,14.0
20214,11110630,종로5?6가동,212,7.0,8.0,,,31.0,,1.0,,,1.0,,4.0,,3.0,,,,1.0,23.0
20214,11140635,약수동,87,4.0,2.0,,1.0,12.0,2.0,,,,,,,,,,,,2.0,12.0
20214,11170700,보광동,70,4.0,1.0,,,8.0,1.0,,1.0,1.0,6.0,,,,,,,,,14.0
20214,11170690,서빙고동,61,15.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,1.0,21.0
20214,11170660,이태원2동,60,8.0,5.0,,,3.0,1.0,1.0,,1.0,,,,,,,,,,22.0
20214,11200540,마장동,111,6.0,5.0,,,8.0,2.0,2.0,2.0,,,,,,,,,,1.0,29.0
20214,11200645,옥수동,129,4.0,2.0,,,10.0,2.0,2.0,1.0,1.0,,,,,,,,,2.0,45.0
20214,11200580,응봉동,56,3.0,,,,2.0,,1.0,1.0,,,,,,,,,,1.0,30.0
20214,11215810,광장동,139,5.0,9.0,,,9.0,3.0,3.0,3.0,1.0,11.0,,,,,,,,1.0,32.0
20214,11215730,군자동,135,5.0,5.0,,1.0,12.0,1.0,2.0,,,20.0,,,1.0,,,,,,23.0
20214,11215830,자양2동,95,2.0,1.0,,,8.0,2.0,4.0,2.0,1.0,,,1.0,,,,,,,21.0
20214,11215750,중곡2동,104,2.0,4.0,,,14.0,1.0,1.0,,,,,,,,,,,2.0,21.0
20214,11230660,장안2동,168,3.0,2.0,,2.0,21.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,,,,,38.0
20214,11260610,중화2동,123,2.0,3.0,,,14.0,,,,,,,2.0,,,,,,3.0,32.0
20214,11290555,삼선동,163,7.0,5.0,,,14.0,,1.0,1.0,2.0,14.0,,,,,,,,2.0,46.0
20214,11290525,성북동,166,6.0,4.0,,,6.0,2.0,1.0,3.0,2.0,5.0,,,,,,,,,55.0
20214,11290640,정릉3동,124,4.0,1.0,,,2.0,,1.0,3.0,1.0,28.0,,,,,,,,,38.0
20214,11305625,수유2동,85,3.0,,,,12.0,3.0,,,,,,,,,,,,1.0,15.0
20214,11305645,우이동,132,2.0,,,,7.0,1.0,,1.0,,2.0,,,,,,,,3.0,54.0
20214,11320700,방학2동,64,3.0,,,,7.0,,1.0,1.0,,,,,,,,,,,23.0
20214,11350595,공릉1동,211,4.0,6.0,,4.0,21.0,3.0,3.0,,,1.0,,1.0,,,,,,3.0,54.0
20214,11350600,공릉2동,271,7.0,6.0,1.0,,14.0,3.0,4.0,4.0,2.0,64.0,,1.0,,,,,,1.0,63.0
20214,11350630,상계1동,190,5.0,2.0,,,14.0,3.0,3.0,2.0,1.0,,,,1.0,,,,,1.0,38.0
20214,11350670,상계5동,105,2.0,1.0,,,11.0,,1.0,,,,,,,3.0,,,,1.0,36.0
20214,11350700,상계8동,92,3.0,3.0,,,7.0,,,1.0,,,,,,,,,,1.0,15.0
20214,11350560,월계1동,159,4.0,2.0,,,10.0,2.0,1.0,1.0,1.0,17.0,,,,,,,,,59.0
20214,11350611,하계1동,133,4.0,3.0,1.0,,9.0,1.0,1.0,2.0,4.0,16.0,,,,,,,,,41.0
20214,11380625,역촌동,176,5.0,5.0,,2.0,18.0,2.0,1.0,,,,,,,,,,,,51.0
20214,11410585,신촌동,368,6.0,10.0,1.0,,22.0,1.0,3.0,1.0,1.0,109.0,1.0,,4.0,3.0,,,,2.0,60.0
20214,11410685,홍은2동,161,4.0,2.0,1.0,,8.0,,2.0,3.0,1.0,12.0,,,,,,,,,83.0
20214,11440660,서교동,358,13.0,22.0,,,31.0,1.0,1.0,,,2.0,,,5.0,3.0,,,,7.0,88.0
20214,11440590,용강동,90,7.0,6.0,,1.0,10.0,2.0,1.0,,,,,,,,,,,1.0,24.0
20214,11470510,목1동,190,5.0,12.0,,1.0,21.0,1.0,1.0,1.0,1.0,2.0,,,2.0,,,,,2.0,29.0
20214,11470611,신월7동,74,6.0,1.0,,,10.0,2.0,,1.0,,,,,,,,,,,21.0
20214,11470630,신정2동,71,3.0,1.0,,,7.0,1.0,2.0,1.0,,,,,,,,,,,20.0
20214,11470640,신정3동,203,4.0,1.0,,,15.0,1.0,3.0,1.0,4.0,,,,,,,,,1.0,81.0
20214,11470650,신정4동,161,3.0,8.0,1.0,1.0,16.0,3.0,2.0,,2.0,,,,,,,,,1.0,18.0
20214,11500605,가양3동,52,3.0,,,,4.0,3.0,2.0,1.0,1.0,,,,,,,,,1.0,13.0
20214,11500510,염창동,147,5.0,3.0,,1.0,15.0,,2.0,2.0,,,,,,,,,,2.0,35.0
20222,11140650,신당5동,65,4.0,2.0,,,5.0,,1.0,,2.0,,,,,,,,,,12.0
20214,11500615,우장산동,158,4.0,4.0,,3.0,12.0,3.0,2.0,,,5.0,,,,,,,,1.0,33.0
20214,11530540,구로3동,187,7.0,18.0,,,15.0,1.0,2.0,1.0,,,,,,5.0,,,,2.0,47.0
20214,11545510,가산동,304,10.0,25.0,,1.0,21.0,2.0,,,,,,,1.0,17.0,,,,3.0,111.0
20214,11560700,대림1동,81,2.0,4.0,2.0,,18.0,,1.0,1.0,,,,2.0,,3.0,,,,,16.0
20214,11560670,신길5동,66,3.0,,,,,1.0,1.0,1.0,1.0,,,,,5.0,,,,,31.0
20214,11590651,사당5동,61,4.0,,,,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,28.0
20214,11620695,신림동,168,2.0,3.0,,,17.0,,,,,,,,,4.0,,,,1.0,16.0
20214,11620625,인헌동,105,2.0,5.0,,,14.0,1.0,,1.0,1.0,,,2.0,,,,,,1.0,23.0
20214,11620725,조원동,96,3.0,1.0,,1.0,12.0,,1.0,,,,,1.0,,,,,,,30.0
20214,11650580,반포3동,109,3.0,7.0,,,11.0,,1.0,1.0,,,,,,,,,,,18.0
20214,11680610,대치2동,210,6.0,26.0,,2.0,20.0,,2.0,1.0,1.0,,,,,,,,,2.0,39.0
20214,11680590,삼성2동,177,10.0,11.0,,,11.0,,1.0,1.0,,1.0,,,,,,,,4.0,28.0
20214,11680740,일원2동,66,3.0,3.0,,,6.0,2.0,1.0,1.0,,,,,,,,,,1.0,13.0
20214,11710631,가락1동,82,2.0,8.0,,,13.0,1.0,1.0,1.0,,,,1.0,,,,,,3.0,16.0
20214,11710532,거여2동,78,3.0,3.0,,1.0,12.0,1.0,1.0,1.0,,,,,,,,,,,11.0
20214,11710561,방이1동,73,2.0,1.0,,,10.0,2.0,2.0,1.0,1.0,,,,,,,,,1.0,11.0
20214,11740690,둔촌1동,14,,,,,,,2.0,,1.0,,,,,,,,,1.0,6.0
20214,11740530,명일1동,151,5.0,6.0,,2.0,17.0,,1.0,,,,,,,,,,,1.0,22.0
20214,11740640,성내1동,98,6.0,4.0,,2.0,9.0,1.0,2.0,1.0,,1.0,,,1.0,,,,,,20.0
20214,11740620,천호3동,115,4.0,3.0,,2.0,14.0,,,1.0,,,,,,1.0,,,,,11.0
20214,11110600,가회동,63,5.0,3.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,22.0
20214,11110580,교남동,78,4.0,3.0,2.0,,17.0,,,,1.0,1.0,,,,,,,,,26.0
20214,11110640,이화동,119,4.0,4.0,1.0,,11.0,,,2.0,,37.0,,,,,,,,1.0,28.0
20214,11110650,혜화동,145,6.0,5.0,,,16.0,3.0,1.0,1.0,4.0,26.0,,,1.0,,,,,,36.0
20214,11140615,신당동,99,7.0,5.0,,1.0,12.0,,1.0,1.0,3.0,,,3.0,,1.0,,,,2.0,8.0
20214,11140680,중림동,77,3.0,2.0,,,7.0,,1.0,,2.0,1.0,,,,5.0,,,,,14.0
20214,11140645,청구동,34,2.0,,,,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,5.0
20214,11170650,이태원1동,71,8.0,5.0,,,3.0,,1.0,,,,,3.0,,,,,,1.0,14.0
20214,11170510,후암동,80,6.0,1.0,,,7.0,1.0,2.0,,1.0,,,2.0,,,,,,,18.0
20214,11200670,성수2가1동,109,3.0,3.0,,,13.0,,1.0,2.0,1.0,,,2.0,,1.0,,,,,38.0
20214,11200690,성수2가3동,104,3.0,16.0,,,11.0,,2.0,,,,,,1.0,,,,,1.0,20.0
20214,11200790,용답동,82,7.0,2.0,,,8.0,,1.0,,,,,1.0,,,,,,2.0,11.0
20214,11200570,행당2동,79,2.0,2.0,,,4.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,24.0
20214,11215870,구의3동,133,5.0,4.0,,,16.0,2.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,25.0
20214,11230600,답십리1동,124,4.0,5.0,,,9.0,,2.0,1.0,,,,,,,,,,,25.0
20214,11230710,회기동,84,3.0,5.0,1.0,,10.0,1.0,3.0,1.0,1.0,14.0,,,,,,,,,10.0
20214,11260660,망우3동,54,1.0,1.0,,1.0,3.0,,2.0,,1.0,,,3.0,,,,,,,11.0
20214,11290590,돈암2동,88,4.0,2.0,,,4.0,6.0,1.0,,,,,,1.0,,,,,,38.0
20214,11290715,월곡1동,108,2.0,3.0,,,10.0,,2.0,1.0,1.0,,,,,1.0,,,,,30.0
20214,11290620,정릉1동,63,2.0,,,,6.0,2.0,,,,1.0,,,,,,,,,19.0
20214,11290650,정릉4동,133,7.0,3.0,,,12.0,2.0,1.0,,2.0,11.0,,,,,,,,1.0,40.0
20214,11305615,수유1동,153,4.0,2.0,,,12.0,,2.0,3.0,1.0,,,1.0,,,,,,1.0,40.0
20214,11320514,창4동,130,7.0,4.0,,,8.0,1.0,2.0,1.0,2.0,,,,,,,,,,51.0
20214,11320515,창5동,119,7.0,3.0,,3.0,12.0,1.0,3.0,,,,,,2.0,,,,,2.0,24.0
20214,11350695,상계6?7동,253,9.0,11.0,1.0,1.0,29.0,,3.0,2.0,1.0,4.0,,,1.0,,,,,,40.0
20214,11350612,하계2동,67,2.0,1.0,,,4.0,2.0,2.0,1.0,,,,,,,,,,1.0,28.0
20214,11380551,갈현1동,133,2.0,2.0,1.0,,13.0,1.0,,,,,,,,,,,,2.0,48.0
20214,11380600,응암3동,138,3.0,3.0,,1.0,16.0,1.0,1.0,2.0,1.0,,,2.0,,,,,,,31.0
20214,11410615,연희동,201,7.0,7.0,,1.0,16.0,,1.0,3.0,1.0,13.0,,,1.0,1.0,,,,,70.0
20214,11440565,공덕동,172,7.0,9.0,,,21.0,1.0,3.0,,,,,2.0,,,,,,4.0,39.0
20214,11470680,신정7동,107,3.0,2.0,,,8.0,3.0,3.0,1.0,1.0,,,,,,,,,1.0,30.0
20214,11500560,화곡3동,87,4.0,3.0,,,8.0,2.0,,,,,,,,,,,,,12.0
20214,11530595,가리봉동,74,,,,,6.0,,1.0,,1.0,,,,,23.0,,,,,8.0
20214,11530560,구로5동,167,5.0,4.0,,2.0,18.0,,3.0,1.0,1.0,2.0,1.0,,3.0,,,,,1.0,49.0
20214,11545680,시흥2동,76,2.0,,,,3.0,2.0,3.0,1.0,2.0,,,,,,,,,,30.0
20214,11545700,시흥4동,72,1.0,1.0,,,6.0,,1.0,1.0,,,,,,,,,,,27.0
20214,11560550,당산1동,131,6.0,5.0,,1.0,8.0,1.0,,,,,,,,12.0,,,,2.0,23.0
20214,11560710,대림2동,86,4.0,2.0,1.0,,16.0,,2.0,,,1.0,,,,1.0,,,,,13.0
20214,11590510,노량진1동,180,5.0,4.0,,,14.0,2.0,3.0,1.0,,1.0,,,,2.0,,,,3.0,57.0
20214,11620685,신사동,79,3.0,2.0,,1.0,10.0,1.0,1.0,,,1.0,,1.0,,,,,,,21.0
20214,11620605,은천동,123,6.0,,,,9.0,3.0,1.0,,1.0,,,,,,,,,,43.0
20214,11620615,중앙동,83,1.0,3.0,,1.0,14.0,,1.0,,,,,,,,,,,1.0,12.0
20214,11620595,청룡동,147,5.0,6.0,,1.0,23.0,,2.0,2.0,3.0,,,1.0,1.0,1.0,,,,1.0,15.0
20214,11620545,청림동,50,2.0,,,,4.0,2.0,,,,,,,,2.0,,,,,7.0
20214,11650530,서초3동,332,25.0,30.0,,3.0,30.0,1.0,1.0,1.0,3.0,2.0,,,,,,,1.0,2.0,77.0
20214,11680580,삼성1동,199,6.0,26.0,,3.0,13.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,3.0,38.0
20214,11680730,일원1동,74,4.0,1.0,,,11.0,1.0,2.0,,1.0,,,,,,,,,,18.0
20214,11710641,문정1동,70,3.0,1.0,,,5.0,1.0,1.0,1.0,,,,,,,,,,,19.0
20214,11710590,송파2동,79,3.0,1.0,,,11.0,3.0,1.0,2.0,3.0,,,,,,,,,,7.0
20214,11710570,오금동,134,5.0,5.0,,,13.0,3.0,3.0,4.0,2.0,,,,,,,,,3.0,27.0
20214,11710710,잠실6동,144,4.0,17.0,,1.0,23.0,,1.0,1.0,,,,,1.0,,,,,2.0,13.0
20214,11740520,상일동,105,4.0,2.0,1.0,,8.0,4.0,2.0,2.0,5.0,,,,,,,,,,37.0
20214,11740580,암사2동,61,1.0,3.0,,,6.0,1.0,2.0,,,,,,,,,,,1.0,6.0
20214,11740600,천호1동,92,4.0,1.0,,,11.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,11.0
20214,11110670,창신1동,111,3.0,4.0,,,9.0,,2.0,,,,,1.0,,7.0,,,,2.0,11.0
20214,11140590,광희동,185,3.0,16.0,1.0,,14.0,,,1.0,,,,1.0,3.0,11.0,,,,3.0,19.0
20214,11140520,소공동,231,13.0,29.0,,,10.0,,1.0,4.0,3.0,,1.0,,3.0,3.0,,,,3.0,37.0
20214,11170640,이촌2동,26,2.0,,,,1.0,,,,,,,,,,,,,,11.0
20214,11170625,한강로동,242,19.0,19.0,,,21.0,,2.0,,1.0,,,5.0,3.0,2.0,,,,7.0,41.0
20214,11200615,금호2?3가동,135,3.0,2.0,,,13.0,,1.0,,,,,,,,,,,,46.0
20214,11200650,성수1가1동,83,4.0,2.0,,,4.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,1.0,33.0
20214,11200535,왕십리도선동,189,4.0,4.0,,2.0,20.0,2.0,2.0,,2.0,,,,,,,,,,26.0
20214,11230560,전농1동,152,5.0,2.0,,1.0,13.0,3.0,1.0,1.0,1.0,,,,1.0,5.0,,,,3.0,35.0
20214,11260520,면목2동,112,3.0,,,1.0,11.0,2.0,2.0,,,,,8.0,,1.0,,,,,25.0
20214,11260580,상봉1동,78,3.0,1.0,,1.0,8.0,2.0,1.0,2.0,1.0,,,,,,,,,4.0,12.0
20214,11290685,길음2동,112,5.0,,,3.0,14.0,,,,,,,,,,,,,,23.0
20214,11290600,안암동,167,4.0,6.0,1.0,1.0,10.0,,1.0,1.0,1.0,71.0,,,,,,,,1.0,35.0
20214,11305535,미아동,144,3.0,3.0,,1.0,14.0,,,,1.0,4.0,,,,,,,,1.0,28.0
20214,11305603,번2동,110,5.0,,,,7.0,1.0,,1.0,,,,,,1.0,,,,,54.0
20214,11305608,번3동,95,3.0,1.0,,,8.0,,2.0,,,,,,,,,,,,37.0
20214,11305635,수유3동,158,4.0,6.0,,1.0,16.0,,,1.0,,,,,1.0,,,,,1.0,30.0
20214,11320690,방학1동,148,6.0,6.0,,2.0,15.0,2.0,1.0,1.0,1.0,,,,,,,,,1.0,39.0
20214,11320710,방학3동,112,3.0,3.0,,,6.0,3.0,3.0,1.0,,,,,,,,,,,47.0
20214,11320512,창2동,95,3.0,,,1.0,8.0,1.0,1.0,,,,,,,,,,,,44.0
20214,11350640,상계2동,182,2.0,1.0,,2.0,19.0,1.0,1.0,1.0,,,,,1.0,,,,,2.0,33.0
20214,11350621,중계1동,85,2.0,3.0,,,7.0,,2.0,1.0,2.0,,,,,,,,,,18.0
20214,11380520,불광1동,198,6.0,4.0,,1.0,17.0,4.0,2.0,,,,,,1.0,,,,,3.0,49.0
20214,11380530,불광2동,113,6.0,1.0,,,5.0,,3.0,3.0,1.0,,,3.0,,,,,,,32.0
20214,11380650,수색동,60,5.0,2.0,,,5.0,1.0,1.0,,,,,2.0,,,,,,1.0,22.0
20214,11410660,홍은1동,86,3.0,,,,7.0,1.0,1.0,,,,,,,1.0,,,,,32.0
20214,11410640,홍제3동,129,3.0,3.0,,2.0,14.0,1.0,2.0,1.0,,3.0,,4.0,,6.0,,,,1.0,46.0
20214,11440655,서강동,156,6.0,4.0,,,7.0,1.0,1.0,,,20.0,,,,,,,,2.0,64.0
20214,11440730,성산2동,158,6.0,3.0,,,13.0,2.0,3.0,2.0,,,,1.0,1.0,,,,,2.0,47.0
20214,11440630,신수동,76,4.0,1.0,,1.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,24.0
20214,11440555,아현동,145,5.0,8.0,,,16.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,2.0,23.0
20214,11470560,신월1동,71,3.0,3.0,,,12.0,1.0,,,,,,,,,,,,,9.0
20214,11530720,고척1동,135,5.0,4.0,1.0,1.0,9.0,,3.0,1.0,1.0,12.0,,8.0,,4.0,,,,,31.0
20214,11560720,대림3동,126,2.0,7.0,,1.0,11.0,3.0,2.0,1.0,,2.0,,1.0,,,,,,2.0,46.0
20214,11590530,상도1동,201,5.0,4.0,,1.0,16.0,2.0,2.0,1.0,,23.0,,,,,,,,2.0,47.0
20214,11620585,낙성대동,148,2.0,3.0,,,10.0,,1.0,,,37.0,,,,2.0,,,,,37.0
20214,11620525,보라매동,83,1.0,1.0,,,5.0,,1.0,1.0,1.0,,,,,,,,,,25.0
20214,11650620,방배3동,112,4.0,3.0,,2.0,6.0,,2.0,,1.0,7.0,,,,,,,,,50.0
20214,11650621,방배4동,156,3.0,10.0,,,11.0,,1.0,,1.0,4.0,,,,1.0,,,,1.0,31.0
20214,11650590,방배본동,103,2.0,6.0,,,16.0,,1.0,,,,,1.0,,,,,,,25.0
20214,11680660,개포1동,38,1.0,1.0,,,1.0,,1.0,2.0,,,,,,,,,,,29.0
20214,11680690,개포4동,115,3.0,4.0,,,7.0,,2.0,1.0,1.0,,,,,,,,,,49.0
20214,11680700,세곡동,191,4.0,1.0,,,9.0,3.0,4.0,1.0,1.0,,,,,,,,,,95.0
20214,11680640,역삼1동,542,15.0,49.0,1.0,3.0,64.0,1.0,1.0,,,,,,3.0,1.0,,,,1.0,44.0
20214,11680650,역삼2동,195,3.0,14.0,,2.0,25.0,,1.0,2.0,1.0,1.0,,,,,,,,,31.0
20214,11710632,가락2동,143,3.0,6.0,,,17.0,4.0,2.0,1.0,,,,,,,,,,1.0,22.0
20214,11710600,석촌동,159,3.0,7.0,,2.0,27.0,3.0,2.0,,,,,,,,,,,,20.0
20214,11710720,잠실7동,30,2.0,4.0,,,4.0,,1.0,2.0,1.0,,,,,,,,,2.0,3.0
20214,11710650,잠실본동,192,5.0,9.0,,1.0,24.0,,1.0,,,,,,,,,,,1.0,12.0
20214,11740515,강일동,187,5.0,3.0,,,12.0,2.0,2.0,2.0,1.0,,,,,,,,,3.0,79.0
20214,11740685,길동,242,6.0,10.0,1.0,4.0,34.0,4.0,3.0,1.0,,1.0,,,,,,,,1.0,36.0
20214,11140570,필동,123,6.0,9.0,1.0,,7.0,,2.0,,1.0,19.0,,,2.0,1.0,,,,2.0,15.0
20214,11140670,황학동,76,1.0,6.0,,,10.0,,,,,,,,,7.0,,,,,6.0
20214,11170520,용산2가동,63,3.0,,,,4.0,,1.0,2.0,2.0,,,,,,,,,1.0,29.0
20214,11170630,이촌1동,102,4.0,9.0,,1.0,12.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,,14.0
20214,11170580,효창동,66,1.0,1.0,,,5.0,,1.0,,1.0,1.0,,,,,,,,2.0,22.0
20214,11200550,사근동,128,5.0,3.0,1.0,,10.0,,2.0,1.0,2.0,52.0,,1.0,,,,,,2.0,34.0
20214,11200660,성수1가2동,79,3.0,6.0,,,6.0,,,1.0,1.0,1.0,,,,,,,,1.0,12.0
20214,11200720,송정동,44,2.0,,,1.0,5.0,,1.0,,,,,,,,,,,,17.0
20214,11215780,능동,47,4.0,,,1.0,5.0,,1.0,,1.0,,,,,,,,,1.0,5.0
20214,11215820,자양1동,106,3.0,4.0,1.0,,14.0,1.0,1.0,,,2.0,,,,,,,,,17.0
20214,11215840,자양3동,105,2.0,6.0,,,8.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,30.0
20214,11215770,중곡4동,105,2.0,2.0,,,7.0,,1.0,1.0,2.0,,,,,,,,,,37.0
20214,11230705,청량리동,154,9.0,4.0,1.0,,16.0,2.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,34.0
20214,11260575,면목3?8동,150,4.0,1.0,1.0,,17.0,1.0,2.0,2.0,1.0,8.0,,,,1.0,,,,1.0,34.0
20214,11260550,면목5동,42,2.0,1.0,,,3.0,,,,,,,4.0,,,,,,,13.0
20214,11260570,면목7동,108,2.0,2.0,,1.0,11.0,,1.0,,,,,1.0,,,,,,,18.0
20214,11290575,동선동,146,1.0,4.0,,1.0,13.0,1.0,2.0,2.0,1.0,12.0,,,1.0,,,,,1.0,19.0
20214,11290810,석관동,154,6.0,3.0,,,16.0,2.0,2.0,1.0,1.0,,,1.0,,2.0,,,,2.0,32.0
20214,11290760,장위1동,103,4.0,1.0,,,8.0,6.0,1.0,1.0,,,,,,,,,,,37.0
20214,11290705,종암동,189,7.0,2.0,,1.0,17.0,3.0,2.0,2.0,1.0,2.0,,,,,,,,,56.0
20214,11305534,삼양동,165,4.0,1.0,,,14.0,3.0,2.0,,1.0,,,,,,,,,3.0,34.0
20214,11320521,도봉1동,122,4.0,1.0,,,9.0,2.0,2.0,1.0,1.0,2.0,,1.0,,,,,,,38.0
20214,11320511,창1동,94,3.0,2.0,,,7.0,1.0,1.0,2.0,1.0,,,,,,,,,1.0,28.0
20214,11350580,월계3동,135,5.0,3.0,,,8.0,4.0,3.0,1.0,,,,,,,,,,2.0,47.0
20214,11380560,구산동,127,3.0,,,1.0,8.0,3.0,3.0,2.0,3.0,,,,,,,,,,38.0
20214,11380510,녹번동,148,8.0,3.0,,2.0,12.0,1.0,3.0,,,,,1.0,1.0,,,,,2.0,35.0
20214,11410710,북가좌1동,60,1.0,2.0,,,5.0,2.0,1.0,1.0,1.0,,,,,,,,,,13.0
20214,11410720,북가좌2동,115,3.0,3.0,,,12.0,2.0,,,,,,,,,,,,,39.0
20214,11470530,목3동,96,3.0,4.0,,,11.0,1.0,,1.0,,,,,,,,,,,7.0
20214,11470610,신월6동,47,1.0,2.0,,1.0,5.0,1.0,1.0,1.0,,,,,,,,,,,15.0
20214,11470620,신정1동,94,7.0,3.0,,,9.0,2.0,2.0,1.0,,,,,,,,,,,26.0
20214,11500530,등촌2동,58,3.0,,,1.0,6.0,2.0,2.0,2.0,2.0,,,,,,,,,,8.0
20214,11500640,방화2동,124,4.0,,,,7.0,3.0,1.0,1.0,,,,2.0,1.0,,4.0,,,5.0,37.0
20214,11500550,화곡2동,65,2.0,,,,3.0,2.0,1.0,,,,,,,,,,,,30.0
20214,11500570,화곡4동,101,4.0,2.0,,,14.0,3.0,1.0,,2.0,,,,,,,,,,30.0
20214,11530740,개봉1동,163,5.0,3.0,,1.0,11.0,2.0,1.0,2.0,,4.0,,1.0,,,,,,1.0,57.0
20214,11530790,수궁동,154,3.0,1.0,,,5.0,2.0,1.0,1.0,6.0,,,1.0,,,,,,3.0,69.0
20214,11545610,독산1동,217,3.0,6.0,,2.0,17.0,2.0,4.0,3.0,,,,,1.0,3.0,,,,,74.0
20214,11545630,독산3동,119,4.0,4.0,,,14.0,2.0,2.0,2.0,1.0,,,1.0,,,,,,,29.0
20214,11560585,도림동,66,2.0,,,,6.0,2.0,,,,,,,,,,,,,28.0
20214,11560620,양평2동,131,8.0,6.0,,,7.0,1.0,2.0,1.0,2.0,,,,,3.0,,,,1.0,35.0
20214,11560535,영등포동,325,10.0,17.0,2.0,2.0,37.0,,1.0,,,1.0,,,1.0,16.0,,,,1.0,41.0
20214,11590520,노량진2동,72,5.0,4.0,,1.0,14.0,1.0,,,,,,,,1.0,,,,,14.0
20214,11590650,사당4동,62,2.0,1.0,,,6.0,,,1.0,,,,1.0,,,,,,,4.0
20214,11620735,대학동,283,5.0,6.0,,,11.0,,1.0,1.0,2.0,140.0,,,,,,,,,73.0
20214,11620665,서림동,74,2.0,,,,5.0,1.0,1.0,1.0,,,,,,,,,,,34.0
20214,11650570,반포2동,74,4.0,5.0,,,5.0,,2.0,1.0,,,,1.0,,,,,,1.0,25.0
20214,11710620,가락본동,144,5.0,9.0,1.0,5.0,21.0,1.0,2.0,2.0,,,,,,,,,,,21.0
20214,11710540,마천1동,73,4.0,1.0,,,8.0,1.0,1.0,,,,,,,1.0,,,,1.0,15.0
20214,11710550,마천2동,93,3.0,2.0,,,14.0,,1.0,,,,,,,,,,,,12.0
20214,11710642,문정2동,149,10.0,12.0,,1.0,22.0,,1.0,,,,,,2.0,,,,,3.0,14.0
20214,11710566,오륜동,74,4.0,6.0,,,6.0,1.0,2.0,2.0,3.0,11.0,,,,,,,,3.0,15.0
20214,11740560,고덕2동,78,3.0,1.0,,,9.0,1.0,2.0,1.0,2.0,,,,,,,,,1.0,25.0
20214,11740650,성내2동,113,2.0,3.0,,4.0,14.0,,,,,,,,1.0,,,,,3.0,16.0
20214,11740570,암사1동,90,2.0,1.0,,,8.0,1.0,1.0,,,1.0,,1.0,,,,,,,13.0
20214,11740590,암사3동,50,2.0,1.0,,,5.0,1.0,,2.0,1.0,,,,,,,,,,12.0
20214,11110550,부암동,84,4.0,2.0,,,1.0,1.0,2.0,1.0,1.0,14.0,,,,,,,,,38.0
20214,11170530,남영동,147,7.0,5.0,,,14.0,,,1.0,,,,,,12.0,,,,3.0,26.0
20214,11170685,한남동,171,30.0,11.0,1.0,,13.0,3.0,1.0,,,,,3.0,,,,,,2.0,36.0
20214,11200620,금호4가동,84,3.0,3.0,,,6.0,1.0,2.0,,,,,,,,,,,1.0,27.0
20214,11230730,휘경2동,84,5.0,1.0,1.0,,5.0,1.0,2.0,3.0,3.0,4.0,,,,,,,,,27.0
